articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,areaName,area1,area2,direction,articleConfirmYmd,buildingName,realtorName,latitude,longitude
2506308230,헬리오시티,매매,"27억 5,000",,27/29,126A,126,99,남향,20250206,410동,헬리오크로바(407-8880)공인중개사사무소,37.497447,127.110579
2506362498,헬리오시티,매매,28억,,28/35,140A,140,110,남향,20250206,104동,송파사랑공인중개사사무소,37.496772,127.102871
2506338145,헬리오시티,전세,12억,,28/29,108G,108,84,남향,20250206,514동,다온(488-1700)공인중개사사무소,37.498588,127.108461
2506337813,헬리오시티,매매,"23억 3,000",,15/29,108K,108,84,남서향,20250206,405동,태양공인중개사사무소,37.497924,127.110965
2506344833,헬리오시티,전세,"14억 5,000",,15/35,141B,141,110,남향,20250206,312동,대신공인중개사사무소,37.497184,127.103886
2506315739,헬리오시티,매매,27억,,3/29,126A,126,99,남향,20250206,315동,미소공인중개사사무소,37.49824,127.107391
2506361738,헬리오시티,매매,29억,,30/35,140A,140,110,남향,20250206,104동,송파사랑공인중개사사무소,37.496772,127.102871
2506343617,헬리오시티,매매,48억,,29/29,193C,193,150,남동향,20250207,406동,삼성럭스공인중개사사무소,37.497602,127.10981
2506349987,헬리오시티,매매,"14억 5,000",,3/21,62C,62,39,남서향,20250206,212동,송파사랑공인중개사사무소,37.496611,127.107603
2506311075,헬리오시티,매매,"23억 5,000",,30/35,110D,110,84,남향,20250206,106동,(단지내)나라공인중개사사무소,37.496765,127.103534
2506331794,헬리오시티,매매,28억,,7/35,141B,141,110,남향,20250206,104동,엘투에셋부동산 중개법인(주),37.496772,127.102871
2506309011,헬리오시티,월세,10억,200,15/35,141B,141,110,남향,20250206,312동,오렌지공인중개사사무소,37.497184,127.103886
2506352652,헬리오시티,매매,27억,,3/29,126A,126,99,남향,20250206,315동,송파사랑공인중개사사무소,37.49824,127.107391
2506337711,헬리오시티,매매,"22억 8,000",,4/35,110F,110,84,남서향,20250206,218동,카카오공인중개사사무소,37.495503,127.104987
2506314368,헬리오시티,전세,"7억 4,000",,3/21,61B,61,39,남서향,20250206,103동,스타공인중개사사무소,37.497515,127.103076
2506352006,헬리오시티,매매,23억,,27/28,107A,107,84,남향,20250206,206동,송파사랑공인중개사사무소,37.496598,127.106279
2506345475,헬리오시티,매매,23억,,4/35,110F,110,84,남서향,20250206,218동,천운공인중개사사무소,37.495503,127.104987
2506305245,헬리오시티,매매,"23억 5,000",,30/35,110D,110,84,남향,20250206,106동,(단지내)나라공인중개사사무소,37.496765,127.103534
2506306711,헬리오시티,매매,24억,,24/29,109E,109,84,남향,20250206,203동,송파사랑공인중개사사무소,37.497061,127.106853
2506296802,헬리오시티,매매,24억,,23/27,108G,108,84,남향,20250206,418동,아침(415-7111)공인중개사사무소,37.497146,127.111837
2506289247,헬리오시티,월세,10억,170,15/35,141B,141,110,남향,20250206,312동,대신공인중개사,37.497184,127.103886
2506277488,헬리오시티,매매,"22억 5,000",,1/29,110D,110,84,남향,20250206,411동,송파로얄공인중개사사무소,37.497995,127.111796
2506273015,헬리오시티,매매,"23억 5,000",,16/35,110F,110,84,남서향,20250206,218동,천운공인중개사사무소,37.495503,127.104987
2506303971,헬리오시티,매매,24억,,23/27,108G,108,84,남향,20250206,418동,오렌지공인중개사사무소,37.497146,127.111837
2506274369,헬리오시티,매매,"27억 5,000",,5/35,141B,141,110,남향,20250206,104동,참조은공인중개사사무소,37.496772,127.102871
2506299531,헬리오시티,매매,"24억 2,000",,27/33,110D,110,84,남향,20250206,112동,가락탑부동산중개법인주식회사,37.495001,127.104305
2506272013,헬리오시티,매매,23억,,24/35,110F,110,84,남서향,20250206,218동,송파사랑공인중개사사무소,37.495503,127.104987
2506274458,헬리오시티,매매,"28억 5,000",,15/35,141B,141,110,남서향,20250206,312동,삼천공인중개사사무소,37.497184,127.103886
2506306869,헬리오시티,전세,19억,,23/35,163A,163,130,남향,20250206,313동,오렌지공인중개사사무소,37.497514,127.105037
2506304603,헬리오시티,월세,5억,260,29/29,109E,109,84,남향,20250206,204동,대신공인중개사사무소,37.497417,127.108028
2506293046,헬리오시티,매매,23억,,21/35,109E,109,84,남향,20250206,218동,헬리오크로바(407-8880)공인중개사사무소,37.495503,127.104987
2506300413,헬리오시티,월세,4억,110,22/26,61A,61,39,남향,20250206,209동,넘버원(414-9400)공인중개사사무소,37.496038,127.105685
2506292904,헬리오시티,월세,1억,240,9/21,61B,61,39,남서향,20250206,310동,송파사랑공인중개사사무소,37.497846,127.10421
2506289078,헬리오시티,매매,"27억 5,000",,27/29,126A,126,99,남향,20250206,410동,송파사랑공인중개사사무소,37.497447,127.110579
2506273723,헬리오시티,매매,"14억 5,000",,3/21,62C,62,39,남서향,20250206,212동,참조은공인중개사사무소,37.496611,127.107603
2506273659,헬리오시티,매매,"23억 5,000",,30/35,110D,110,84,남향,20250206,106동,천운공인중개사사무소,37.496765,127.103534
2506284250,헬리오시티,월세,7억,160,31/35,109E,109,84,남향,20250206,107동,참조은공인중개사사무소,37.495986,127.103394
2506271190,헬리오시티,매매,"20억 5,000",,7/23,84A,84,59,남향,20250206,503동,참조은공인중개사사무소,37.499674,127.109425
2506263561,헬리오시티,매매,23억,,21/35,109E,109,84,남향,20250206,218동,미소공인중개사사무소,37.495503,127.104987
2506228374,헬리오시티,매매,23억,,21/35,109E,109,84,남동향,20250206,218동,엘리트(482-7117)공인중개사사무소,37.495503,127.104987
2506250199,헬리오시티,매매,29억,,33/35,140A,140,110,남향,20250206,110동,헬리오크로바(407-8880)공인중개사사무소,37.495128,127.103686
2506270011,헬리오시티,매매,"23억 3,000",,8/33,110F,110,84,남서향,20250206,112동,송파사랑공인중개사사무소,37.495001,127.104305
2506263135,헬리오시티,월세,4억,420,30/35,140A,140,110,남향,20250206,104동,미소공인중개사사무소,37.496772,127.102871
2506265282,헬리오시티,매매,23억,,27/28,107A,107,84,남향,20250206,206동,두꺼비헬리오시티(02-442-1000)공인중개사사무소,37.496598,127.106279
2506250514,헬리오시티,월세,10억,200,15/35,141B,141,110,남향,20250206,312동,헬리오크로바(407-8880)공인중개사사무소,37.497184,127.103886
2506229594,헬리오시티,월세,7억,150,27/29,110D,110,84,남향,20250206,317동,온누리(422-3300)공인중개사사무소,37.497487,127.105895
2506261731,헬리오시티,매매,"20억 8,000",,14/22,84A,84,59,남서향,20250206,307동,두꺼비헬리오시티(02-442-1000)공인중개사사무소,37.498367,127.106
2506263465,헬리오시티,매매,24억,,24/29,109E,109,84,남동향,20250206,203동,송파사랑공인중개사사무소,37.497061,127.106853
2506259540,헬리오시티,매매,"20억 5,000",,7/23,84A,84,59,남향,20250206,503동,송파사랑공인중개사사무소,37.499674,127.109425
2506237963,헬리오시티,매매,"23억 5,000",,21/35,109E,109,84,남향,20250206,218동,온누리(422-3300)공인중개사사무소,37.495503,127.104987
2506267974,헬리오시티,매매,"24억 2,000",,7/33,109E,109,84,남향,20250206,112동,두꺼비헬리오시티(02-442-1000)공인중개사사무소,37.495001,127.104305
2506267014,헬리오시티,매매,24억,,23/27,108G,108,84,남향,20250206,418동,홈즈공인중개사사무소,37.497146,127.111837
2506237623,헬리오시티,전세,"13억 8,000",,5/35,141B,141,110,남서향,20250206,104동,삼천공인중개사사무소,37.496772,127.102871
2506259904,헬리오시티,매매,21억,,7/23,84A,84,59,남향,20250206,503동,송파사랑공인중개사사무소,37.499674,127.109425
2506262395,헬리오시티,월세,7억,130,27/29,110D,110,84,남향,20250206,317동,미소공인중개사사무소,37.497487,127.105895
2506267182,헬리오시티,매매,23억,,4/35,110F,110,84,남서향,20250206,218동,송파사랑공인중개사사무소,37.495503,127.104987
2506263992,헬리오시티,매매,27억,,3/29,126A,126,99,남향,20250206,315동,친구(02-474-9696)공인중개사사무소,37.49824,127.107391
2506169906,헬리오시티,매매,"28억 5,000",,11/35,140A,140,110,남향,20250206,110동,송파로얄공인중개사사무소,37.495128,127.103686
2506174552,헬리오시티,매매,24억,,24/29,109E,109,84,남동향,20250206,203동,일등공인중개사사무소,37.497061,127.106853
2506168153,헬리오시티,매매,"20억 5,000",,7/23,84A,84,59,남향,20250206,503동,(단지내)나라공인중개사사무소,37.499674,127.109425
2506186610,헬리오시티,매매,24억,,33/35,110F,110,84,남서향,20250206,106동,송파로얄공인중개사사무소,37.496765,127.103534
2506174088,헬리오시티,매매,23억,,27/28,107A,107,84,남향,20250206,206동,홈즈공인중개사사무소,37.496598,127.106279
2506176896,헬리오시티,매매,27억,,3/29,126A,126,99,남향,20250206,315동,홈즈공인중개사사무소,37.49824,127.107391
2506192223,헬리오시티,전세,"14억 5,000",,15/35,141B,141,110,남향,20250206,312동,송파로얄공인중개사사무소,37.497184,127.103886
2506208024,헬리오시티,매매,"23억 5,000",,16/35,110F,110,84,남서향,20250206,218동,미소공인중개사사무소,37.495503,127.104987
2506170688,헬리오시티,매매,30억,,13/29,140A,140,110,남서향,20250206,513동,송파로얄공인중개사사무소,37.498921,127.109637
2506187260,헬리오시티,매매,"28억 5,000",,15/35,141B,141,110,남향,20250206,312동,송파로얄공인중개사사무소,37.497184,127.103886
2506189178,헬리오시티,매매,20억,,10/19,84A,84,59,남서향,20250206,509동,다온(488-1700)공인중개사사무소,37.499411,127.10937
2506219766,헬리오시티,월세,6억,250,30/35,126A,126,99,남향,20250206,105동,대림공인중개사사무소,37.496337,127.102526
2506209682,헬리오시티,월세,7억,160,31/35,109E,109,84,남동향,20250206,107동,다온(488-1700)공인중개사사무소,37.495986,127.103394
2506171635,헬리오시티,월세,10억,200,15/35,141B,141,110,남향,20250206,312동,송파로얄공인중개사사무소,37.497184,127.103886
2506175388,헬리오시티,매매,29억,,33/35,140A,140,110,남향,20250206,110동,일등공인중개사사무소,37.495128,127.103686
2506201010,헬리오시티,전세,"13억 8,000",,5/35,141B,141,110,남향,20250206,104동,일등공인중개사사무소,37.496772,127.102871
2506187254,헬리오시티,매매,"23억 5,000",,30/35,110D,110,84,남향,20250206,106동,홈즈공인중개사사무소,37.496765,127.103534
2506209001,헬리오시티,매매,30억,,13/29,140A,140,110,남향,20250206,513동,미소공인중개사사무소,37.498921,127.109637
2506169441,헬리오시티,전세,12억,,28/29,108G,108,84,남향,20250206,514동,홈즈공인중개사사무소,37.498588,127.108461
2506167777,헬리오시티,매매,"20억 8,000",,14/22,84A,84,59,남서향,20250206,307동,홈즈공인중개사사무소,37.498367,127.106
2506166314,헬리오시티,매매,"23억 5,000",,16/35,110F,110,84,남서향,20250206,218동,헬리오시티소망공인중개사사무소,37.495503,127.104987
2506159809,헬리오시티,전세,12억,,28/29,108G,108,84,남향,20250206,514동,송파로얄공인중개사사무소,37.498588,127.108461
2506140594,헬리오시티,월세,10억,200,15/35,141B,141,110,남서향,20250206,312동,홈즈공인중개사사무소,37.497184,127.103886
2506166107,헬리오시티,월세,10억,200,15/35,141B,141,110,남향,20250206,312동,(단지내)나라공인중개사사무소,37.497184,127.103886
2506160458,헬리오시티,매매,24억,,20/29,109E,109,84,남향,20250206,316동,송파로얄공인중개사사무소,37.497846,127.107037
2506150039,헬리오시티,매매,23억,,4/35,110F,110,84,남서향,20250206,218동,홈즈공인중개사사무소,37.495503,127.104987
2506158168,헬리오시티,매매,"19억 8,000",,3/22,84A,84,59,남향,20250206,307동,가락탑부동산중개법인주식회사,37.498367,127.106
2506161262,헬리오시티,매매,"14억 5,000",,3/21,62C,62,39,남서향,20250206,212동,(단지내)나라공인중개사사무소,37.496611,127.107603
2506153620,헬리오시티,월세,4억,420,30/35,140A,140,110,남향,20250206,104동,홈즈공인중개사사무소,37.496772,127.102871
2506159050,헬리오시티,매매,"23억 5,000",,21/35,109E,109,84,남향,20250206,218동,(단지내)나라공인중개사사무소,37.495503,127.104987
2506145544,헬리오시티,매매,"28억 5,000",,15/35,141B,141,110,남서향,20250206,312동,홈즈공인중개사사무소,37.497184,127.103886
2506159881,헬리오시티,매매,"20억 5,000",,7/23,84A,84,59,남향,20250206,503동,엘리트(482-7117)공인중개사사무소,37.499674,127.109425
2506151544,헬리오시티,매매,"23억 5,000",,16/35,110F,110,84,남서향,20250206,218동,홈즈공인중개사사무소,37.495503,127.104987
2506161429,헬리오시티,매매,23억,,4/35,110D,110,84,남서향,20250206,218동,헬리오시티소망공인중개사사무소,37.495503,127.104987
2506165215,헬리오시티,매매,"27억 5,000",,27/29,126A,126,99,남향,20250206,410동,(단지내)나라공인중개사사무소,37.497447,127.110579
2506156204,헬리오시티,매매,"17억 8,000",,17/18,72C,72,49,남서향,20250206,309동,송파사랑공인중개사사무소,37.497978,127.104817
2506160997,헬리오시티,매매,20억,,10/19,84A,84,59,남서향,20250206,509동,엘리트(482-7117)공인중개사사무소,37.499411,127.10937
2506155110,헬리오시티,매매,"16억 5,000",,6/20,72B,72,49,남서향,20250206,408동,송파사랑공인중개사사무소,37.497114,127.109229
2506160150,헬리오시티,매매,"23억 5,000",,30/35,110D,110,84,남향,20250206,106동,헬리오시티소망공인중개사사무소,37.496765,127.103534
2506162241,헬리오시티,월세,5억,260,29/29,109E,109,84,남향,20250206,204동,대신공인중개사사무소,37.497417,127.108028
2506131104,헬리오시티,매매,"27억 5,000",,11/35,140A,140,110,남서향,20250206,110동,헬리오시티대승공인중개사사무소,37.495128,127.103686
2506131217,헬리오시티,매매,"27억 5,000",,27/29,126A,126,99,남향,20250206,410동,헬리오시티대승공인중개사사무소,37.497447,127.110579
2506118882,헬리오시티,매매,"28억 5,000",,15/35,141B,141,110,남서향,20250206,312동,한강헬리오(02-420-3883)공인중개사사무소,37.497184,127.103886
2506088206,헬리오시티,월세,7억,160,31/35,109E,109,84,남향,20250206,107동,헬리오나이스(02-402-6543)공인중개사사무소,37.495986,127.103394
2506130870,헬리오시티,전세,12억,,25/29,110D,110,84,남향,20250206,515동,헬리오시티대승공인중개사사무소,37.498189,127.108219
2506089359,헬리오시티,매매,22억,,1/29,110D,110,84,남향,20250206,411동,동남(헬리오)부동산중개법인,37.497995,127.111796
2506122499,헬리오시티,전세,11억,,6/35,107A,107,84,남향,20250206,207동,동남헬리오부동산중개법인주식회사,37.496146,127.105023
